,Date,ZoneID,mean,sum,count
5035,20140623,2,0.0,0.0,4
5036,20140623,3,0.0,0.0,8
5037,20140623,4,0.0,0.0,3
5038,20140623,5,,,0
5039,20140623,6,0.0,0.0,17
5040,20190701,1,0.0,0.0,2
5041,20190701,2,0.0,0.0,4
5042,20190701,3,0.0,0.0,8
5043,20190701,4,0.0,0.0,3
5044,20190701,5,,,0
5045,20190701,6,0.0,0.0,17
5046,20130620,1,0.0,0.0,2
5047,20130620,2,0.0,0.0,4
5048,20130620,3,0.0,0.0,8
5049,20130620,4,0.0,0.0,3
5050,20130620,5,,,0
5051,20130620,6,0.0,0.0,17
5052,20171208,1,0.0,0.0,2
5053,20171208,2,34.5,138.0,4
5054,20171208,3,8.625,69.0,8
5055,20171208,4,46.0,138.0,3
5056,20171208,5,,,0
5057,20171208,6,20.294117647058822,345.0,17
5058,20090627,1,0.0,0.0,2
5059,20090627,2,0.0,0.0,4
5060,20090627,3,0.0,0.0,8
5061,20090627,4,0.0,0.0,3
5062,20090627,5,,,0
5063,20090627,6,0.0,0.0,17
5064,20100613,1,0.0,0.0,2
5065,20100613,2,0.0,0.0,4
5066,20100613,3,0.0,0.0,8
5067,20100613,4,0.0,0.0,3
5068,20100613,5,,,0
5069,20100613,6,0.0,0.0,17
5070,20140925,1,0.0,0.0,2
5071,20140925,2,0.0,0.0,4
5072,20140925,3,0.0,0.0,8
5073,20140925,4,0.0,0.0,3
5074,20140925,5,,,0
5075,20140925,6,0.0,0.0,17
5076,20130719,1,0.0,0.0,2
5077,20130719,2,0.0,0.0,4
5078,20130719,3,0.0,0.0,8
5079,20130719,4,0.0,0.0,3
5080,20130719,5,,,0
5081,20130719,6,0.0,0.0,17
5082,20100320,1,95.0,190.0,2
5083,20100320,2,110.0,440.0,4
5084,20100320,3,115.375,923.0,8
5085,20100320,4,131.33333333333334,394.0,3
5086,20100320,5,,,0
5087,20100320,6,114.52941176470588,1947.0,17
5088,20120209,1,95.5,191.0,2
5089,20120209,2,125.25,501.0,4
5090,20120209,3,117.5,940.0,8
5091,20120209,4,119.0,357.0,3
5092,20120209,5,,,0
5093,20120209,6,117.0,1989.0,17
5094,20140213,1,116.5,233.0,2
5095,20140213,2,136.5,546.0,4
5096,20140213,3,128.375,1027.0,8
5097,20140213,4,130.66666666666666,392.0,3
5098,20140213,5,,,0
5099,20140213,6,129.2941176470588,2198.0,17
5100,20130507,1,0.0,0.0,2
5101,20130507,2,0.0,0.0,4
5102,20130507,3,0.0,0.0,8
5103,20130507,4,0.0,0.0,3
5104,20130507,5,,,0
5105,20130507,6,0.0,0.0,17
5106,20120518,1,0.0,0.0,2
5107,20120518,2,0.0,0.0,4
5108,20120518,3,0.0,0.0,8
5109,20120518,4,0.0,0.0,3
5110,20120518,5,,,0
5111,20120518,6,0.0,0.0,17
5112,20141002,1,0.0,0.0,2
5113,20141002,2,0.0,0.0,4
5114,20141002,3,0.0,0.0,8
5115,20141002,4,0.0,0.0,3
5116,20141002,5,,,0
5117,20141002,6,0.0,0.0,17
5118,20131015,1,0.0,0.0,2
5119,20131015,2,0.0,0.0,4
5120,20131015,3,0.0,0.0,8
5121,20131015,4,0.0,0.0,3
5122,20131015,5,,,0
5123,20131015,6,0.0,0.0,17
5124,20101213,1,0.0,0.0,2
5125,20101213,2,0.0,0.0,4
5126,20101213,3,0.0,0.0,8
5127,20101213,4,0.0,0.0,3
5128,20101213,5,,,0
5129,20101213,6,0.0,0.0,17
5130,20130707,1,0.0,0.0,2
5131,20130707,2,0.0,0.0,4
5132,20130707,3,0.0,0.0,8
5133,20130707,4,0.0,0.0,3
5134,20130707,5,,,0
5135,20130707,6,0.0,0.0,17
5136,20110213,1,96.5,193.0,2
5137,20110213,2,110.75,443.0,4
5138,20110213,3,110.125,881.0,8
5139,20110213,4,111.0,333.0,3
5140,20110213,5,,,0
5141,20110213,6,108.82352941176471,1850.0,17
5142,20140718,1,0.0,0.0,2
5143,20140718,2,0.0,0.0,4
5144,20140718,3,0.0,0.0,8
5145,20140718,4,0.0,0.0,3
5146,20140718,5,,,0
5147,20140718,6,0.0,0.0,17
5148,20170615,1,0.0,0.0,2
5149,20170615,2,0.0,0.0,4
5150,20170615,3,0.0,0.0,8
5151,20170615,4,0.0,0.0,3
5152,20170615,5,,,0
5153,20170615,6,0.0,0.0,17
5154,20191006,1,0.0,0.0,2
5155,20191006,2,0.0,0.0,4
5156,20191006,3,0.0,0.0,8
5157,20191006,4,0.0,0.0,3
5158,20191006,5,,,0
5159,20191006,6,0.0,0.0,17
5160,20100311,1,98.0,196.0,2
5161,20100311,2,77.75,311.0,4
5162,20100311,3,130.5,1044.0,8
5163,20100311,4,33.333333333333336,100.0,3
5164,20100311,5,,,0
5165,20100311,6,97.11764705882354,1651.0,17
5166,20191025,1,0.0,0.0,2
5167,20191025,2,0.0,0.0,4
5168,20191025,3,0.0,0.0,8
5169,20191025,4,0.0,0.0,3
5170,20191025,5,,,0
5171,20191025,6,0.0,0.0,17
5172,20091225,1,0.0,0.0,2
5173,20091225,2,63.75,255.0,4
5174,20091225,3,43.5,348.0,8
5175,20091225,4,85.0,255.0,3
5176,20091225,5,,,0
5177,20091225,6,50.470588235294116,858.0,17
5178,20170419,1,0.0,0.0,2
5179,20170419,2,0.0,0.0,4
5180,20170419,3,0.0,0.0,8
5181,20170419,4,0.0,0.0,3
5182,20170419,5,,,0
5183,20170419,6,0.0,0.0,17
5184,20130717,1,0.0,0.0,2
5185,20130717,2,0.0,0.0,4
5186,20130717,3,0.0,0.0,8
5187,20130717,4,0.0,0.0,3
5188,20130717,5,,,0
5189,20130717,6,0.0,0.0,17
5190,20120928,1,0.0,0.0,2
5191,20120928,2,0.0,0.0,4
5192,20120928,3,0.0,0.0,8
5193,20120928,4,0.0,0.0,3
5194,20120928,5,,,0
5195,20120928,6,0.0,0.0,17
5196,20130730,1,0.0,0.0,2
5197,20130730,2,0.0,0.0,4
5198,20130730,3,0.0,0.0,8
5199,20130730,4,0.0,0.0,3
5200,20130730,5,,,0
5201,20130730,6,0.0,0.0,17
5202,20131125,1,0.0,0.0,2
5203,20131125,2,0.0,0.0,4
5204,20131125,3,0.0,0.0,8
5205,20131125,4,0.0,0.0,3
5206,20131125,5,,,0
5207,20131125,6,0.0,0.0,17
5208,20100918,1,0.0,0.0,2
5209,20100918,2,0.0,0.0,4
5210,20100918,3,0.0,0.0,8
5211,20100918,4,0.0,0.0,3
5212,20100918,5,,,0
5213,20100918,6,0.0,0.0,17
5214,20131029,1,0.0,0.0,2
5215,20131029,2,0.0,0.0,4
5216,20131029,3,0.0,0.0,8
5217,20131029,4,0.0,0.0,3
5218,20131029,5,,,0
5219,20131029,6,0.0,0.0,17
5220,20141124,1,0.0,0.0,2
5221,20141124,2,0.0,0.0,4
5222,20141124,3,0.0,0.0,8
5223,20141124,4,0.0,0.0,3
5224,20141124,5,,,0
5225,20141124,6,0.0,0.0,17
5226,20130716,1,0.0,0.0,2
5227,20130716,2,0.0,0.0,4
5228,20130716,3,0.0,0.0,8
5229,20130716,4,0.0,0.0,3
5230,20130716,5,,,0
5231,20130716,6,0.0,0.0,17
5232,20151014,1,0.0,0.0,2
5233,20151014,2,0.0,0.0,4
5234,20151014,3,0.0,0.0,8
5235,20151014,4,0.0,0.0,3
5236,20151014,5,,,0
5237,20151014,6,0.0,0.0,17
5238,20150221,1,0.0,0.0,2
5239,20150221,2,0.0,0.0,4
5240,20150221,3,0.0,0.0,8
5241,20150221,4,0.0,0.0,3
5242,20150221,5,,,0
5243,20150221,6,0.0,0.0,17
5244,20100714,1,0.0,0.0,2
5245,20100714,2,0.0,0.0,4
5246,20100714,3,0.0,0.0,8
5247,20100714,4,0.0,0.0,3
5248,20100714,5,,,0
5249,20100714,6,0.0,0.0,17
5250,20131210,1,0.0,0.0,2
5251,20131210,2,27.5,110.0,4
5252,20131210,3,15.5,124.0,8
5253,20131210,4,23.333333333333332,70.0,3
5254,20131210,5,,,0
5255,20131210,6,17.88235294117647,304.0,17
5256,20151013,1,0.0,0.0,2
5257,20151013,2,0.0,0.0,4
5258,20151013,3,0.0,0.0,8
5259,20151013,4,0.0,0.0,3
5260,20151013,5,,,0
5261,20151013,6,0.0,0.0,17
5262,20101104,1,0.0,0.0,2
5263,20101104,2,0.0,0.0,4
5264,20101104,3,0.0,0.0,8
5265,20101104,4,0.0,0.0,3
5266,20101104,5,,,0
5267,20101104,6,0.0,0.0,17
5268,20130110,1,87.5,175.0,2
5269,20130110,2,63.5,254.0,4
5270,20130110,3,68.375,547.0,8
5271,20130110,4,94.0,282.0,3
5272,20130110,5,,,0
5273,20130110,6,74.0,1258.0,17
5274,20160113,1,0.0,0.0,2
5275,20160113,2,0.0,0.0,4
5276,20160113,3,0.0,0.0,8
5277,20160113,4,0.0,0.0,3
5278,20160113,5,,,0
5279,20160113,6,0.0,0.0,17
5280,20170603,1,0.0,0.0,2
5281,20170603,2,0.0,0.0,4
5282,20170603,3,0.0,0.0,8
5283,20170603,4,0.0,0.0,3
5284,20170603,5,,,0
5285,20170603,6,0.0,0.0,17
5286,20151119,1,0.0,0.0,2
5287,20151119,2,0.0,0.0,4
5288,20151119,3,0.0,0.0,8
5289,20151119,4,0.0,0.0,3
5290,20151119,5,,,0
5291,20151119,6,0.0,0.0,17
5292,20150228,1,0.0,0.0,2
5293,20150228,2,0.0,0.0,4
5294,20150228,3,0.0,0.0,8
5295,20150228,4,0.0,0.0,3
5296,20150228,5,,,0
5297,20150228,6,0.0,0.0,17
5298,20141019,1,0.0,0.0,2
5299,20141019,2,0.0,0.0,4
5300,20141019,3,0.0,0.0,8
5301,20141019,4,0.0,0.0,3
5302,20141019,5,,,0
5303,20141019,6,0.0,0.0,17
5304,20090925,1,0.0,0.0,2
5305,20090925,2,0.0,0.0,4
5306,20090925,3,0.0,0.0,8
5307,20090925,4,0.0,0.0,3
5308,20090925,5,,,0
5309,20090925,6,0.0,0.0,17
5310,20130326,1,88.0,176.0,2
5311,20130326,2,120.0,480.0,4
5312,20130326,3,120.0,960.0,8
5313,20130326,4,123.33333333333333,370.0,3
5314,20130326,5,,,0
5315,20130326,6,116.82352941176471,1986.0,17
5316,20190822,1,0.0,0.0,2
5317,20190822,2,0.0,0.0,4
5318,20190822,3,0.0,0.0,8
5319,20190822,4,0.0,0.0,3
5320,20190822,5,,,0
5321,20190822,6,0.0,0.0,17
5322,20130402,1,0.0,0.0,2
5323,20130402,2,27.0,108.0,4
5324,20130402,3,39.875,319.0,8
5325,20130402,4,57.666666666666664,173.0,3
5326,20130402,5,,,0
5327,20130402,6,35.294117647058826,600.0,17
5328,20100126,1,2.5,5.0,2
5329,20100126,2,77.0,308.0,4
5330,20100126,3,88.25,706.0,8
5331,20100126,4,71.0,213.0,3
5332,20100126,5,,,0
5333,20100126,6,72.47058823529412,1232.0,17
5334,20110618,1,0.0,0.0,2
5335,20110618,2,0.0,0.0,4
5336,20110618,3,0.0,0.0,8
5337,20110618,4,0.0,0.0,3
5338,20110618,5,,,0
5339,20110618,6,0.0,0.0,17
5340,20101004,1,0.0,0.0,2
5341,20101004,2,0.0,0.0,4
5342,20101004,3,0.0,0.0,8
5343,20101004,4,0.0,0.0,3
5344,20101004,5,,,0
5345,20101004,6,0.0,0.0,17
5346,20121030,1,0.0,0.0,2
5347,20121030,2,0.0,0.0,4
5348,20121030,3,0.0,0.0,8
5349,20121030,4,0.0,0.0,3
5350,20121030,5,,,0
5351,20121030,6,0.0,0.0,17
5352,20150716,1,0.0,0.0,2
5353,20150716,2,0.0,0.0,4
5354,20150716,3,0.0,0.0,8
5355,20150716,4,0.0,0.0,3
5356,20150716,5,,,0
5357,20150716,6,0.0,0.0,17
5358,20161230,1,74.5,149.0,2
5359,20161230,2,64.25,257.0,4
5360,20161230,3,64.125,513.0,8
5361,20161230,4,65.66666666666667,197.0,3
5362,20161230,5,,,0
5363,20161230,6,65.6470588235294,1116.0,17
5364,20100515,1,0.0,0.0,2
5365,20100515,2,0.0,0.0,4
5366,20100515,3,0.0,0.0,8
5367,20100515,4,0.0,0.0,3
5368,20100515,5,,,0
5369,20100515,6,0.0,0.0,17
5370,20190322,1,124.0,248.0,2
5371,20190322,2,142.75,571.0,4
5372,20190322,3,137.125,1097.0,8
5373,20190322,4,139.66666666666666,419.0,3
5374,20190322,5,,,0
5375,20190322,6,137.35294117647058,2335.0,17
5376,20190802,1,0.0,0.0,2
5377,20190802,2,0.0,0.0,4
5378,20190802,3,0.0,0.0,8
5379,20190802,4,0.0,0.0,3
5380,20190802,5,,,0
5381,20190802,6,0.0,0.0,17
5382,20140601,1,0.0,0.0,2
5383,20140601,2,0.0,0.0,4
5384,20140601,3,0.0,0.0,8
5385,20140601,4,0.0,0.0,3
5386,20140601,5,,,0
5387,20140601,6,0.0,0.0,17
5388,20100314,1,0.0,0.0,2
5389,20100314,2,45.25,181.0,4
5390,20100314,3,28.25,226.0,8
5391,20100314,4,0.0,0.0,3
5392,20100314,5,,,0
5393,20100314,6,23.941176470588236,407.0,17
5394,20171222,1,0.0,0.0,2
5395,20171222,2,61.0,244.0,4
5396,20171222,3,67.5,540.0,8
5397,20171222,4,71.66666666666667,215.0,3
5398,20171222,5,,,0
5399,20171222,6,58.76470588235294,999.0,17
5400,20130118,1,87.5,175.0,2
5401,20130118,2,99.5,398.0,4
5402,20130118,3,82.375,659.0,8
5403,20130118,4,75.66666666666667,227.0,3
5404,20130118,5,,,0
5405,20130118,6,85.82352941176471,1459.0,17
5406,20091212,1,0.0,0.0,2
5407,20091212,2,0.0,0.0,4
5408,20091212,3,0.0,0.0,8
5409,20091212,4,0.0,0.0,3
5410,20091212,5,,,0
5411,20091212,6,0.0,0.0,17
5412,20160512,1,0.0,0.0,2
5413,20160512,2,0.0,0.0,4
5414,20160512,3,0.0,0.0,8
5415,20160512,4,0.0,0.0,3
5416,20160512,5,,,0
5417,20160512,6,0.0,0.0,17
5418,20141114,1,0.0,0.0,2
5419,20141114,2,0.0,0.0,4
5420,20141114,3,0.0,0.0,8
5421,20141114,4,0.0,0.0,3
5422,20141114,5,,,0
5423,20141114,6,0.0,0.0,17
5424,20100222,1,0.0,0.0,2
5425,20100222,2,0.0,0.0,4
5426,20100222,3,0.0,0.0,8
5427,20100222,4,0.0,0.0,3
5428,20100222,5,,,0
5429,20100222,6,0.0,0.0,17
5430,20130613,1,0.0,0.0,2
5431,20130613,2,0.0,0.0,4
5432,20130613,3,0.0,0.0,8
5433,20130613,4,0.0,0.0,3
5434,20130613,5,,,0
5435,20130613,6,0.0,0.0,17
5436,20130430,1,0.0,0.0,2
5437,20130430,2,0.0,0.0,4
5438,20130430,3,0.0,0.0,8
5439,20130430,4,0.0,0.0,3
5440,20130430,5,,,0
5441,20130430,6,0.0,0.0,17
5442,20130903,1,0.0,0.0,2
5443,20130903,2,0.0,0.0,4
5444,20130903,3,0.0,0.0,8
5445,20130903,4,0.0,0.0,3
5446,20130903,5,,,0
5447,20130903,6,0.0,0.0,17
5448,20190806,1,0.0,0.0,2
5449,20190806,2,0.0,0.0,4
5450,20190806,3,0.0,0.0,8
5451,20190806,4,0.0,0.0,3
5452,20190806,5,,,0
5453,20190806,6,0.0,0.0,17
5454,20130711,1,0.0,0.0,2
5455,20130711,2,0.0,0.0,4
5456,20130711,3,0.0,0.0,8
5457,20130711,4,0.0,0.0,3
5458,20130711,5,,,0
5459,20130711,6,0.0,0.0,17
5460,20100922,1,0.0,0.0,2
5461,20100922,2,0.0,0.0,4
5462,20100922,3,0.0,0.0,8
5463,20100922,4,0.0,0.0,3
5464,20100922,5,,,0
5465,20100922,6,0.0,0.0,17
5466,20150226,1,0.0,0.0,2
5467,20150226,2,0.0,0.0,4
5468,20150226,3,0.0,0.0,8
5469,20150226,4,0.0,0.0,3
5470,20150226,5,,,0
5471,20150226,6,0.0,0.0,17
5472,20150421,1,0.0,0.0,2
5473,20150421,2,0.0,0.0,4
5474,20150421,3,0.0,0.0,8
5475,20150421,4,0.0,0.0,3
5476,20150421,5,,,0
5477,20150421,6,0.0,0.0,17
5478,20130124,1,104.5,209.0,2
5479,20130124,2,94.0,376.0,4
5480,20130124,3,122.0,976.0,8
5481,20130124,4,37.0,111.0,3
5482,20130124,5,,,0
5483,20130124,6,98.3529411764706,1672.0,17
5484,20090915,1,0.0,0.0,2
5485,20090915,2,0.0,0.0,4
5486,20090915,3,0.0,0.0,8
5487,20090915,4,0.0,0.0,3
5488,20090915,5,,,0
5489,20090915,6,0.0,0.0,17
5490,20090805,1,0.0,0.0,2
5491,20090805,2,0.0,0.0,4
5492,20090805,3,0.0,0.0,8
5493,20090805,4,0.0,0.0,3
5494,20090805,5,,,0
5495,20090805,6,0.0,0.0,17
5496,20190815,1,0.0,0.0,2
5497,20190815,2,0.0,0.0,4
5498,20190815,3,0.0,0.0,8
5499,20190815,4,0.0,0.0,3
5500,20190815,5,,,0
5501,20190815,6,0.0,0.0,17
5502,20180624,1,0.0,0.0,2
5503,20180624,2,0.0,0.0,4
5504,20180624,3,0.0,0.0,8
5505,20180624,4,0.0,0.0,3
5506,20180624,5,,,0
5507,20180624,6,0.0,0.0,17
5508,20161205,1,0.0,0.0,2
5509,20161205,2,0.0,0.0,4
5510,20161205,3,0.0,0.0,8
5511,20161205,4,0.0,0.0,3
5512,20161205,5,,,0
5513,20161205,6,0.0,0.0,17
5514,20190428,1,0.0,0.0,2
5515,20190428,2,46.25,185.0,4
5516,20190428,3,23.25,186.0,8
5517,20190428,4,64.33333333333333,193.0,3
5518,20190428,5,,,0
5519,20190428,6,33.1764705882353,564.0,17
5520,20160328,1,0.0,0.0,2
5521,20160328,2,51.25,205.0,4
5522,20160328,3,16.375,131.0,8
5523,20160328,4,33.666666666666664,101.0,3
5524,20160328,5,,,0
5525,20160328,6,25.705882352941178,437.0,17
5526,20100712,1,0.0,0.0,2
5527,20100712,2,0.0,0.0,4
5528,20100712,3,0.0,0.0,8
5529,20100712,4,0.0,0.0,3
5530,20100712,5,,,0
5531,20100712,6,0.0,0.0,17
5532,20090815,1,0.0,0.0,2
5533,20090815,2,0.0,0.0,4
5534,20090815,3,0.0,0.0,8
5535,20090815,4,0.0,0.0,3
5536,20090815,5,,,0
5537,20090815,6,0.0,0.0,17
5538,20140611,1,0.0,0.0,2
5539,20140611,2,0.0,0.0,4
5540,20140611,3,0.0,0.0,8
5541,20140611,4,0.0,0.0,3
5542,20140611,5,,,0
5543,20140611,6,0.0,0.0,17
5544,20140916,1,0.0,0.0,2
5545,20140916,2,0.0,0.0,4
5546,20140916,3,0.0,0.0,8
5547,20140916,4,0.0,0.0,3
5548,20140916,5,,,0
5549,20140916,6,0.0,0.0,17
5550,20090703,1,0.0,0.0,2
5551,20090703,2,0.0,0.0,4
5552,20090703,3,0.0,0.0,8
5553,20090703,4,0.0,0.0,3
5554,20090703,5,,,0
5555,20090703,6,0.0,0.0,17
5556,20170721,1,0.0,0.0,2
5557,20170721,2,0.0,0.0,4
5558,20170721,3,0.0,0.0,8
5559,20170721,4,0.0,0.0,3
5560,20170721,5,,,0
5561,20170721,6,0.0,0.0,17
5562,20150102,1,0.0,0.0,2
5563,20150102,2,17.0,68.0,4
5564,20150102,3,5.625,45.0,8
5565,20150102,4,74.0,222.0,3
5566,20150102,5,,,0
5567,20150102,6,19.705882352941178,335.0,17
5568,20120305,1,121.0,242.0,2
5569,20120305,2,136.5,546.0,4
5570,20120305,3,128.75,1030.0,8
5571,20120305,4,127.66666666666667,383.0,3
5572,20120305,5,,,0
5573,20120305,6,129.47058823529412,2201.0,17
5574,20140401,1,56.0,112.0,2
5575,20140401,2,106.75,427.0,4
5576,20140401,3,99.375,795.0,8
5577,20140401,4,133.33333333333334,400.0,3
5578,20140401,5,,,0
5579,20140401,6,102.0,1734.0,17
5580,20111202,1,29.5,59.0,2
5581,20111202,2,49.25,197.0,4
5582,20111202,3,67.625,541.0,8
5583,20111202,4,65.66666666666667,197.0,3
5584,20111202,5,,,0
5585,20111202,6,58.470588235294116,994.0,17
5586,20151031,1,0.0,0.0,2
5587,20151031,2,0.0,0.0,4
5588,20151031,3,0.0,0.0,8
5589,20151031,4,0.0,0.0,3
5590,20151031,5,,,0
5591,20151031,6,0.0,0.0,17
5592,20100619,1,0.0,0.0,2
5593,20100619,2,0.0,0.0,4
5594,20100619,3,0.0,0.0,8
5595,20100619,4,0.0,0.0,3
5596,20100619,5,,,0
5597,20100619,6,0.0,0.0,17
5598,20191111,1,0.0,0.0,2
5599,20191111,2,0.0,0.0,4
5600,20191111,3,0.0,0.0,8
5601,20191111,4,0.0,0.0,3
5602,20191111,5,,,0
5603,20191111,6,0.0,0.0,17
5604,20171028,1,0.0,0.0,2
5605,20171028,2,0.0,0.0,4
5606,20171028,3,0.0,0.0,8
5607,20171028,4,0.0,0.0,3
5608,20171028,5,,,0
5609,20171028,6,0.0,0.0,17
5610,20160924,1,0.0,0.0,2
5611,20160924,2,0.0,0.0,4
5612,20160924,3,0.0,0.0,8
5613,20160924,4,0.0,0.0,3
5614,20160924,5,,,0
5615,20160924,6,0.0,0.0,17
5616,20110528,1,0.0,0.0,2
5617,20110528,2,0.0,0.0,4
5618,20110528,3,0.0,0.0,8
5619,20110528,4,0.0,0.0,3
5620,20110528,5,,,0
5621,20110528,6,0.0,0.0,17
5622,20111115,1,0.0,0.0,2
5623,20111115,2,0.0,0.0,4
5624,20111115,3,0.0,0.0,8
5625,20111115,4,0.0,0.0,3
5626,20111115,5,,,0
5627,20111115,6,0.0,0.0,17
5628,20110601,1,0.0,0.0,2
5629,20110601,2,0.0,0.0,4
5630,20110601,3,0.0,0.0,8
5631,20110601,4,0.0,0.0,3
5632,20110601,5,,,0
5633,20110601,6,0.0,0.0,17
5634,20130601,1,0.0,0.0,2
5635,20130601,2,0.0,0.0,4
5636,20130601,3,0.0,0.0,8
5637,20130601,4,0.0,0.0,3
5638,20130601,5,,,0
5639,20130601,6,0.0,0.0,17
5640,20180508,1,0.0,0.0,2
5641,20180508,2,0.0,0.0,4
5642,20180508,3,0.0,0.0,8
5643,20180508,4,0.0,0.0,3
5644,20180508,5,,,0
5645,20180508,6,0.0,0.0,17
5646,20190902,1,0.0,0.0,2
5647,20190902,2,0.0,0.0,4
5648,20190902,3,0.0,0.0,8
5649,20190902,4,0.0,0.0,3
5650,20190902,5,,,0
5651,20190902,6,0.0,0.0,17
5652,20150514,1,0.0,0.0,2
5653,20150514,2,0.0,0.0,4
5654,20150514,3,0.0,0.0,8
5655,20150514,4,0.0,0.0,3
5656,20150514,5,,,0
5657,20150514,6,0.0,0.0,17
5658,20121117,1,0.0,0.0,2
5659,20121117,2,0.0,0.0,4
5660,20121117,3,0.0,0.0,8
5661,20121117,4,0.0,0.0,3
5662,20121117,5,,,0
5663,20121117,6,0.0,0.0,17
5664,20110420,1,0.0,0.0,2
5665,20110420,2,0.0,0.0,4
5666,20110420,3,0.0,0.0,8
5667,20110420,4,0.0,0.0,3
5668,20110420,5,,,0
5669,20110420,6,0.0,0.0,17
5670,20100323,1,51.5,103.0,2
5671,20100323,2,76.75,307.0,4
5672,20100323,3,81.875,655.0,8
5673,20100323,4,111.66666666666667,335.0,3
5674,20100323,5,,,0
5675,20100323,6,82.3529411764706,1400.0,17
5676,20091106,1,0.0,0.0,2
5677,20091106,2,17.0,68.0,4
5678,20091106,3,8.375,67.0,8
5679,20091106,4,49.666666666666664,149.0,3
5680,20091106,5,,,0
5681,20091106,6,16.705882352941178,284.0,17
5682,20131005,1,0.0,0.0,2
5683,20131005,2,0.0,0.0,4
5684,20131005,3,0.0,0.0,8
5685,20131005,4,0.0,0.0,3
5686,20131005,5,,,0
5687,20131005,6,0.0,0.0,17
5688,20100123,1,40.5,81.0,2
5689,20100123,2,75.75,303.0,4
5690,20100123,3,98.0,784.0,8
5691,20100123,4,70.0,210.0,3
5692,20100123,5,,,0
5693,20100123,6,81.05882352941177,1378.0,17
5694,20150510,1,0.0,0.0,2
5695,20150510,2,0.0,0.0,4
5696,20150510,3,0.0,0.0,8
5697,20150510,4,0.0,0.0,3
5698,20150510,5,,,0
5699,20150510,6,0.0,0.0,17
5700,20171101,1,0.0,0.0,2
5701,20171101,2,0.0,0.0,4
5702,20171101,3,0.0,0.0,8
5703,20171101,4,0.0,0.0,3
5704,20171101,5,,,0
5705,20171101,6,0.0,0.0,17
5706,20161214,1,71.5,143.0,2
5707,20161214,2,95.0,380.0,4
5708,20161214,3,105.25,842.0,8
5709,20161214,4,114.33333333333333,343.0,3
5710,20161214,5,,,0
5711,20161214,6,100.47058823529412,1708.0,17
5712,20141203,1,0.0,0.0,2
5713,20141203,2,0.0,0.0,4
5714,20141203,3,0.0,0.0,8
5715,20141203,4,0.0,0.0,3
5716,20141203,5,,,0
5717,20141203,6,0.0,0.0,17
5718,20100118,1,0.0,0.0,2
5719,20100118,2,0.0,0.0,4
5720,20100118,3,0.0,0.0,8
5721,20100118,4,0.0,0.0,3
5722,20100118,5,,,0
5723,20100118,6,0.0,0.0,17
5724,20131026,1,0.0,0.0,2
5725,20131026,2,0.0,0.0,4
5726,20131026,3,0.0,0.0,8
5727,20131026,4,0.0,0.0,3
5728,20131026,5,,,0
5729,20131026,6,0.0,0.0,17
5730,20150207,1,0.0,0.0,2
5731,20150207,2,0.0,0.0,4
5732,20150207,3,0.0,0.0,8
5733,20150207,4,0.0,0.0,3
5734,20150207,5,,,0
5735,20150207,6,0.0,0.0,17
5736,20120617,1,0.0,0.0,2
5737,20120617,2,0.0,0.0,4
5738,20120617,3,0.0,0.0,8
5739,20120617,4,0.0,0.0,3
5740,20120617,5,,,0
5741,20120617,6,0.0,0.0,17
5742,20110304,1,128.5,257.0,2
5743,20110304,2,143.75,575.0,4
5744,20110304,3,142.875,1143.0,8
5745,20110304,4,142.0,426.0,3
5746,20110304,5,,,0
5747,20110304,6,141.23529411764707,2401.0,17
5748,20150904,1,0.0,0.0,2
5749,20150904,2,0.0,0.0,4
5750,20150904,3,0.0,0.0,8
5751,20150904,4,0.0,0.0,3
5752,20150904,5,,,0
5753,20150904,6,0.0,0.0,17
5754,20130521,1,0.0,0.0,2
5755,20130521,2,0.0,0.0,4
5756,20130521,3,0.0,0.0,8
5757,20130521,4,0.0,0.0,3
5758,20130521,5,,,0
5759,20130521,6,0.0,0.0,17
5760,20141120,1,0.0,0.0,2
5761,20141120,2,0.0,0.0,4
5762,20141120,3,0.0,0.0,8
5763,20141120,4,0.0,0.0,3
5764,20141120,5,,,0
5765,20141120,6,0.0,0.0,17
5766,20140612,1,0.0,0.0,2
5767,20140612,2,0.0,0.0,4
5768,20140612,3,0.0,0.0,8
5769,20140612,4,0.0,0.0,3
5770,20140612,5,,,0
5771,20140612,6,0.0,0.0,17
5772,20110718,1,0.0,0.0,2
5773,20110718,2,0.0,0.0,4
5774,20110718,3,0.0,0.0,8
5775,20110718,4,0.0,0.0,3
5776,20110718,5,,,0
5777,20110718,6,0.0,0.0,17
5778,20120223,1,121.5,243.0,2
5779,20120223,2,133.0,532.0,4
5780,20120223,3,129.375,1035.0,8
5781,20120223,4,131.0,393.0,3
5782,20120223,5,,,0
5783,20120223,6,129.58823529411765,2203.0,17
5784,20140324,1,44.0,88.0,2
5785,20140324,2,105.75,423.0,4
5786,20140324,3,85.625,685.0,8
5787,20140324,4,118.66666666666667,356.0,3
5788,20140324,5,,,0
5789,20140324,6,91.29411764705883,1552.0,17
5790,20190421,1,0.0,0.0,2
5791,20190421,2,0.0,0.0,4
5792,20190421,3,50.375,403.0,8
5793,20190421,4,55.666666666666664,167.0,3
5794,20190421,5,,,0
5795,20190421,6,33.529411764705884,570.0,17
5796,20101029,1,0.0,0.0,2
5797,20101029,2,0.0,0.0,4
5798,20101029,3,0.0,0.0,8
