,Date,ZoneID,mean,sum,count
2,2011-06-01,3,0.027586206896551724,4.0,145
6,2011-06-02,3,0.0,0.0,145
10,2011-06-03,3,0.06896551724137931,10.0,145
14,2011-06-04,3,0.027586206896551724,4.0,145
18,2011-06-05,3,0.06896551724137931,10.0,145
22,2013-01-22,3,0.16551724137931034,24.0,145
